"","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","precip"
"807","Mount_Barney","BTHLit1",10,"in",20,0,20,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.3832462,152.7263885,2023,1,2020,3,NA,NA
"808","Mount_Barney","BTHLit1",10,"out",0,20,10,"littoralis","seedling","alive","none",0,0.37,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.3832462,152.7263885,2023,1,2020,3,NA,NA
"809","Mount_Barney","BTHLit1",10,"out",0,80,50,"littoralis","sapling","alive","none",0,2.46,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.3832462,152.7263885,2023,1,2020,3,NA,NA
"810","Mount_Barney","BTHLit1",10,"out",10,80,40,"littoralis","sapling","alive","none",0,1.38,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.3832462,152.7263885,2023,1,2020,3,NA,NA
"811","Mount_Barney","BTHLit1",20,"in",0,40,30,"littoralis",NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"812","Mount_Barney","BTHLit1",20,"out",0,70,40,"littoralis","sapling","alive","none",0,2.49,NA,NA,15.2,NA,NA,"N",0,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"813","Mount_Barney","BTHLit1",20,"out",0,80,0,"littoralis","sapling","alive","none",0,2.78,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"814","Mount_Barney","BTHLit1",20,"out",0,80,10,"littoralis","sapling","alive","none",0,3.16,NA,NA,11.6,NA,NA,"Y",6,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"815","Mount_Barney","BTHLit1",20,"out",20,75,0,"littoralis","sapling","alive","none",0,3.23,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"816","Mount_Barney","BTHLit1",20,"out",30,60,40,"littoralis","sapling","alive","none",0,3.26,NA,NA,11.9,NA,NA,"Y",1,NA,NA,-28.2832988,152.7264706,2023,3,2020,3,40.6666679382324,48.0660629272461
"817","Mount_Barney","BTHLit1",30,"in",30,60,0,"littoralis",NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,-28.2833491,152.7265561,2023,3,2020,3,41.1111106872559,48.0660629272461
"818","Mount_Barney","BTHLit1",30,"out",40,100,10,"littoralis","sapling","alive","none",0,1.43,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2833491,152.7265561,2023,3,2020,3,41.1111106872559,48.0660629272461
"819","Mount_Barney","BTHLit1",40,"in",45,80,80,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2833982,152.7266411,2023,3,2020,3,41.1111106872559,48.0660629272461
"820","Mount_Barney","BTHLit1",40,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,-28.2833982,152.7266411,2023,3,2020,3,41.1111106872559,48.0660629272461
"821","Mount_Barney","BTH2",0,"in",20,90,10,"torulosa","mature","aliveburnt","none",0,8,NA,NA,16.9,NA,NA,"N",0,NA,NA,-28.23694,152.71874,2023,3,2020,3,41.25,47.696216583252
"822","Mount_Barney","BTH2",0,"out",0,100,60,"torulosa","mature","alive","basal",1,4.7,1.66,2.032466667,11,3.4,0,"N",0,NA,NA,-28.23694,152.71874,2023,3,2020,3,41.25,47.696216583252
"823","Mount_Barney","BTH2",10,"in",20,40,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2370232,152.718784,2023,3,2020,3,43.3055572509766,47.696216583252
"824","Mount_Barney","BTH2",10,"out",0,95,10,"torulosa","mature","aliveburnt","none",0,9.2,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2370232,152.718784,2023,3,2020,3,43.3055572509766,47.696216583252
"825","Mount_Barney","BTH2",10,"out",45,95,5,"torulosa","sapling","aliveburnt","basal",1,2.9,1.912,0.523576667,NA,1.4,1.92,"N",0,NA,NA,-28.2370232,152.718784,2023,3,2020,3,43.3055572509766,47.696216583252
"826","Mount_Barney","BTH2",20,"in",50,95,10,"torulosa",NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA,NA,-28.237107,152.7188259,2023,3,2020,3,43.3055572509766,47.696216583252
"827","Mount_Barney","BTH2",20,"out",40,95,15,"torulosa","mature","aliveburnt","basal",1,8.4,7.1,3.38,NA,13.5,18,"N",0,NA,NA,-28.237107,152.7188259,2023,3,2020,3,43.3055572509766,47.696216583252
"828","Mount_Barney","BTH2",20,"out",40,95,15,"torulosa","mature","aliveburnt","none",0,7.8,NA,NA,12.4,NA,NA,"Y",250,NA,NA,-28.237107,152.7188259,2023,3,2020,3,43.3055572509766,47.696216583252
"829","Mount_Barney","BTH2",20,"out",30,85,15,"torulosa","seedling","alive","none",0,0.52,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.237107,152.7188259,2023,3,2020,3,43.3055572509766,47.696216583252
"830","Mount_Barney","BTH2",20,"out",10,95,30,"torulosa","sapling","alive","basal",1,2.5,2.066666667,0.143333333,13.5,1.266666667,0.093333333,"N",0,NA,NA,-28.237107,152.7188259,2023,3,2020,3,43.3055572509766,47.696216583252
"831","Mount_Barney","BTH2",30,"in",30,95,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,"12","Yellow",-28.2371821,152.7188823,2023,3,2020,3,43.3055572509766,47.696216583252
"832","Mount_Barney","BTH2",30,"out",40,75,5,"torulosa","seedling","alive","none",0,0.11,NA,NA,21,NA,NA,"N",0,"20","Yellow",-28.2371821,152.7188823,2023,3,2020,3,43.3055572509766,47.696216583252
"833","Mount_Barney","BTH2",30,"out",40,75,5,"torulosa","seedling","alive","none",0,0.12,NA,NA,11.1,NA,NA,"N",0,"20","Yellow",-28.2371821,152.7188823,2023,3,2020,3,43.3055572509766,47.696216583252
"834","Mount_Barney","BTH2",40,"in",80,20,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2372436,152.7189618,2023,3,2020,3,43.2555541992188,47.696216583252
"835","Mount_Barney","BTH2",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,-28.2372436,152.7189618,2023,3,2020,3,43.2555541992188,47.696216583252
"836","Mount_Barney","BTH1",0,"in",20,100,80,"torulosa","mature","aliveburnt","none",0,3,NA,NA,14,NA,NA,"Y",150,NA,NA,-28.23584,152.71584,2023,3,2020,3,44.2555541992188,47.696216583252
"837","Mount_Barney","BTH1",0,"out",20,95,70,"torulosa","mature","aliveburnt","none",0,9.7,NA,NA,13.2,NA,NA,"Y",250,NA,NA,-28.23584,152.71584,2023,3,2020,3,44.2555541992188,47.696216583252
"838","Mount_Barney","BTH1",10,"in",10,100,100,"torulosa",NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,-28.2359468,152.7158146,2023,3,2020,3,44.2555541992188,47.696216583252
"839","Mount_Barney","BTH1",10,"out",30,95,85,"torulosa","mature","aliveburnt","trunk",0,9,NA,NA,17.8,NA,NA,"Y",200,NA,NA,-28.2359468,152.7158146,2023,3,2020,3,44.2555541992188,47.696216583252
"840","Mount_Barney","BTH1",20,"in",50,100,100,"torulosa",NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,-28.2360456,152.7158004,2023,4,2020,3,43.8499984741211,47.696216583252
"841","Mount_Barney","BTH1",20,"out",30,100,95,"torulosa","mature","aliveburnt","none",0,8,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2360456,152.7158004,2023,4,2020,3,43.8499984741211,47.696216583252
"842","Mount_Barney","BTH1",20,"out",30,100,100,"torulosa","mature","aliveburnt","none",0,10.4,NA,NA,10.2,NA,NA,"N",0,NA,NA,-28.2360456,152.7158004,2023,4,2020,3,43.8499984741211,47.696216583252
"843","Mount_Barney","BTH1",30,"in",30,100,100,"torulosa",NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,-28.236125,152.7157875,2023,4,2020,3,43.8499984741211,47.696216583252
"844","Mount_Barney","BTH1",30,"out",0,100,70,"torulosa","mature","alive","basal",1,3.4,2.4,0.8341,7.6,1.866666667,3.743333333,"N",0,NA,NA,-28.236125,152.7157875,2023,4,2020,3,43.8499984741211,47.696216583252
"845","Mount_Barney","BTH1",30,"out",0,100,70,"torulosa","mature","aliveburnt","basal",1,3.05,3.725,0.91125,14.3,2.65,2.645,"N",0,NA,NA,-28.236125,152.7157875,2023,4,2020,3,43.8499984741211,47.696216583252
"846","Mount_Barney","BTH1",40,"in",40,100,50,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2362158,152.7157855,2023,4,2020,3,43.8499984741211,47.696216583252
"847","Mount_Barney","BTH1",40,"out",0,100,50,"torulosa","mature","aliveburnt","none",0,9.1,NA,NA,NA,NA,NA,"Y",6,NA,NA,-28.2362158,152.7157855,2023,4,2020,3,43.8499984741211,47.696216583252
"848","Mount_Barney","BTH1",40,"out",15,100,80,"torulosa","mature","aliveburnt","none",0,9.7,NA,NA,6.4,NA,NA,"Y",150,NA,NA,-28.2362158,152.7157855,2023,4,2020,3,43.8499984741211,47.696216583252
"849","Mount_Barney","BTL1",0,"in",60,100,80,"torulosa","mature","aliveburnt","none",0,6.3,NA,NA,NA,NA,NA,"Y",15,NA,NA,-28.24074,152.65541,2023,3,2017,6,52.1888885498047,46.2311897277832
"850","Mount_Barney","BTL1",0,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,-28.24074,152.65541,2023,3,2017,6,52.1888885498047,46.2311897277832
"851","Mount_Barney","BTL1",10,"in",0,100,70,"torulosa",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,-28.2406768,152.655352,2023,3,2017,6,52.1888885498047,46.2311897277832
"852","Mount_Barney","BTL1",10,"out",30,100,95,"torulosa","sapling","alive","basal",1,2.54,1.995,0.59405,2,1.2,0,"N",0,NA,NA,-28.2406768,152.655352,2023,3,2017,6,52.1888885498047,46.2311897277832
"853","Mount_Barney","BTL1",10,"out",10,95,70,"torulosa","mature","aliveburnt","none",1,9.5,9.5,0,7.7,17.4,40.5,"N",0,NA,NA,-28.2406768,152.655352,2023,3,2017,6,52.1888885498047,46.2311897277832
"854","Mount_Barney","BTL1",20,"in",70,90,80,"torulosa",NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,-28.2405935,152.6553173,2023,3,2017,6,52.1888885498047,46.2311897277832
"855","Mount_Barney","BTL1",20,"out",40,100,70,"torulosa","mature","aliveburnt","none",0,6.4,NA,NA,11.8,NA,NA,"N",0,NA,NA,-28.2405935,152.6553173,2023,3,2017,6,52.1888885498047,46.2311897277832
"856","Mount_Barney","BTL1",30,"in",40,100,90,"torulosa",NA,NA,NA,0,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,-28.2405149,152.6552665,2023,3,2017,6,52.0611114501953,46.2311897277832
"857","Mount_Barney","BTL1",30,"out",0,100,90,"torulosa","mature","aliveburnt","oldbasal",1,8.5,2.1,7.696666667,2.8,14.825,55.0625,"N",0,NA,NA,-28.2405149,152.6552665,2023,3,2017,6,52.0611114501953,46.2311897277832
"858","Mount_Barney","BTL1",30,"out",10,100,95,"torulosa","mature","aliveburnt","basal",1,3.1,2.106666667,0.892133333,1.8,5.85,51.005,"N",0,NA,NA,-28.2405149,152.6552665,2023,3,2017,6,52.0611114501953,46.2311897277832
"859","Mount_Barney","BTL1",30,"out",10,60,60,"torulosa","mature","aliveburnt","none",0,7.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2405149,152.6552665,2023,3,2017,6,52.0611114501953,46.2311897277832
"860","Mount_Barney","BTL1",40,"in",45,95,95,"torulosa",NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,-28.2404248,152.6552421,2023,3,2017,6,52.0611114501953,46.2311897277832
"861","Mount_Barney","BTL1",40,"out",10,95,95,"torulosa","mature","aliveburnt","none",0,6.8,NA,NA,6,NA,NA,"N",0,NA,NA,-28.2404248,152.6552421,2023,3,2017,6,52.0611114501953,46.2311897277832
"862","Mount_Barney","BTL1",40,"out",45,95,95,"torulosa","mature","aliveburnt","none",1,6.5,5.425,2.31125,8.1,7.25,14.045,"N",0,NA,NA,-28.2404248,152.6552421,2023,3,2017,6,52.0611114501953,46.2311897277832
"863","Mount_Barney","BTL1",40,"out",40,100,100,"torulosa","mature","aliveburnt","basal",1,4.8,2.4375,2.891891667,NA,3.75,17.405,"N",0,NA,NA,-28.2404248,152.6552421,2023,3,2017,6,52.0611114501953,46.2311897277832
"864","Mount_Barney","BTL2",0,"in",20,60,40,"torulosa","mature","alive","none",0,9.8,NA,NA,NA,NA,NA,"Y",1,"1","Yellow",-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"865","Mount_Barney","BTL2",0,"out",0,80,40,"torulosa","mature","alive","none",0,12.8,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"866","Mount_Barney","BTL2",0,"out",0,90,70,"torulosa","mature","alive","none",1,9.5,9.15,0.245,NA,20.5,5.78,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"867","Mount_Barney","BTL2",0,"out",10,95,20,"torulosa","mature","alive","trunk",1,9.2,8.15,2.205,NA,16.6,18,"Y",50,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"868","Mount_Barney","BTL2",0,"out",45,80,0,"torulosa","seedling","alive","trunk",1,0.6,0.375,0.10125,7.4,NA,NA,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"869","Mount_Barney","BTL2",0,"out",10,95,20,"torulosa","mature","alive","trunk",0,7.7,NA,NA,NA,NA,NA,"Y",40,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"870","Mount_Barney","BTL2",0,"out",45,100,10,"torulosa","sapling","alive","trunk",1,1.65,1.491428571,0.130347619,12.5,0.8,0.02,"N",0,NA,NA,-28.27824,152.73827,2023,1,1986,37,38.0277786254883,47.2699813842773
"871","Mount_Barney","BTL2",10,"in",45,85,10,"torulosa",NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"872","Mount_Barney","BTL2",10,"out",30,100,70,"torulosa","mature","alive","trunk",0,4.6,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"873","Mount_Barney","BTL2",10,"out",30,100,30,"torulosa","sapling","alive","trunk",1,1.17,1.07,0.02205,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"874","Mount_Barney","BTL2",10,"out",40,100,40,"torulosa","sapling","alive","basal",1,1.45,0.8475,0.205491667,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"875","Mount_Barney","BTL2",10,"out",0,80,10,"torulosa","mature","alive","none",0,13.3,NA,NA,NA,NA,NA,"Y",1,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"876","Mount_Barney","BTL2",10,"out",0,95,5,"torulosa","mature","alive","none",0,13.3,NA,NA,18.6,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"877","Mount_Barney","BTL2",10,"out",0,100,20,"torulosa","mature","aliveburnt","none",0,8,NA,NA,9.2,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"878","Mount_Barney","BTL2",10,"out",0,100,30,"torulosa","mature","alive","trunk",1,9.2,3.291666667,8.904416667,10.1,5.725,79.96916667,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"879","Mount_Barney","BTL2",10,"out",0,100,30,"torulosa","mature","alive","none",0,9,NA,NA,8.2,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"880","Mount_Barney","BTL2",10,"out",10,100,30,"torulosa","mature","alive","none",0,5.3,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2782091,152.7383571,2023,1,1986,37,38.0277786254883,47.2699813842773
"881","Mount_Barney","BTL2",20,"in",50,100,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"882","Mount_Barney","BTL2",20,"out",20,95,10,"torulosa","mature","aliveburnt","none",0,7.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"883","Mount_Barney","BTL2",20,"out",0,95,30,"torulosa","mature","aliveburnt","none",0,13.1,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"884","Mount_Barney","BTL2",20,"out",30,100,0,"torulosa","mature","alive","trunk",0,8.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"885","Mount_Barney","BTL2",20,"out",0,100,0,"torulosa","mature","alive","none",1,11.5,11.4,0.02,11.5,11,0.5,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"886","Mount_Barney","BTL2",20,"out",0,100,10,"torulosa","mature","alive","none",0,12.6,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"887","Mount_Barney","BTL2",20,"out",70,100,10,"torulosa","seedling","alive","none",0,0.88,NA,NA,13.5,NA,NA,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"888","Mount_Barney","BTL2",20,"out",70,100,0,"torulosa","sapling","dead","none",1,1.88,1.64,0.1152,27.4,2,0,"N",0,NA,NA,-28.2781506,152.7384359,2023,1,1986,37,44.7304649353027,47.2699813842773
"889","Mount_Barney","BTL2",30,"in",80,100,0,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2780761,152.7384985,2023,1,2011,12,NA,47.2699813842773
"890","Mount_Barney","BTL2",30,"out",20,100,70,"torulosa","mature","alive","none",0,5.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2780761,152.7384985,2023,1,2011,12,NA,47.2699813842773
"891","Mount_Barney","BTL2",40,"in",30,100,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.2699813842773
"892","Mount_Barney","BTL2",40,"out",30,80,5,"torulosa","mature","alive","none",0,12.5,NA,NA,0.5,NA,NA,"Y",30,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.2699813842773
"893","Mount_Barney","BTL2",40,"out",0,100,5,"torulosa","mature","alive","basal",1,6,3.575,11.76125,NA,5.4,0,"N",0,NA,NA,-28.2780041,152.7385621,2023,1,2011,12,NA,47.2699813842773
"894","Mount_Barney","BTLit3",0,"in",30,90,80,"littoralis","sapling","alive","none",0,2.35,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"895","Mount_Barney","BTLit3",0,"out",20,100,40,"littoralis","sapling","alive","none",0,3.2,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"896","Mount_Barney","BTLit3",0,"out",10,100,20,"littoralis","mature","alive","none",0,3.4,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"897","Mount_Barney","BTLit3",0,"out",45,100,5,"littoralis","mature","alive","none",0,5.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"898","Mount_Barney","BTLit3",0,"out",30,100,5,"littoralis","mature","alive","none",0,5.5,NA,NA,NA,NA,NA,"Y",200,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"899","Mount_Barney","BTLit3",0,"out",20,100,20,"littoralis","sapling","alive","none",1,3.35,3.05,0.18,NA,1.65,0.605,"Y",15,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"900","Mount_Barney","BTLit3",0,"out",60,100,10,"littoralis","sapling","alive","none",1,4.43,3.355,2.31125,NA,1.8,0.32,"Y",9,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"901","Mount_Barney","BTLit3",0,"out",60,100,0,"littoralis","sapling","alive","none",0,3.37,NA,NA,NA,NA,NA,"Y",1,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"902","Mount_Barney","BTLit3",0,"out",60,100,0,"littoralis","sapling","alive","none",0,2.4,NA,NA,NA,NA,NA,"Y",1,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"903","Mount_Barney","BTLit3",0,"out",60,100,10,"littoralis","sapling","dead","none",0,2.4,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.27745,152.73888,2023,2,2011,12,NA,47.2699813842773
"904","Mount_Barney","BTLit3",10,"in",50,100,20,"littoralis",NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.2699813842773
"905","Mount_Barney","BTLit3",10,"out",50,100,10,"littoralis","mature","alive","trunk",1,5.2,NA,NA,NA,4,12.5,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.2699813842773
"906","Mount_Barney","BTLit3",10,"out",0,100,0,"littoralis","mature","alive","none",0,6.1,NA,NA,2.7,NA,NA,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.2699813842773
"907","Mount_Barney","BTLit3",10,"out",45,100,0,"littoralis","mature","alive","none",0,5.3,NA,NA,NA,NA,NA,"Y",15,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.2699813842773
"908","Mount_Barney","BTLit3",10,"out",30,100,10,"littoralis","mature","alive","none",0,7.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2775234,152.7388007,2023,1,2011,12,NA,47.2699813842773
"909","Mount_Barney","BTLit3",20,"in",40,80,5,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2775885,152.7387303,2023,1,2011,12,NA,47.2699813842773
"910","Mount_Barney","BTLit3",20,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,-28.2775885,152.7387303,2023,1,2011,12,NA,47.2699813842773
"911","Mount_Barney","BTLit3",30,"in",50,100,10,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2776437,152.738649,2023,1,2011,12,NA,47.2699813842773
"912","Mount_Barney","BTLit3",30,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2776437,152.738649,2023,1,2011,12,NA,47.2699813842773
"913","Mount_Barney","BTLit3",40,"in",25,100,20,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.277692,152.7385617,2023,1,2011,12,NA,47.2699813842773
"914","Mount_Barney","BTLit3",40,"out",0,70,10,"littoralis","mature","alive","none",0,7.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.277692,152.7385617,2023,1,2011,12,NA,47.2699813842773
"915","Gillies_Ridge","GIL1",0,"in",50,100,40,"torulosa","sapling","alive","trunk",1,2.98,2.835,0.04205,NA,1.2,0.18,"N",0,NA,NA,-28.27195,152.76854,2023,1,2011,12,49.6777763366699,49.2046089172363
"916","Gillies_Ridge","GIL1",0,"out",40,100,5,"torulosa","mature","alive","basal",1,5.7,3.153333333,4.864133333,NA,3.3,21.07,"N",0,NA,NA,-28.27195,152.76854,2023,1,2011,12,49.6777763366699,49.2046089172363
"917","Gillies_Ridge","GIL1",10,"in",40,95,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.6777763366699,49.2046089172363
"918","Gillies_Ridge","GIL1",10,"out",40,100,10,"torulosa","mature","aliveburnt","none",0,10.5,NA,NA,NA,NA,NA,"Y",25,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.6777763366699,49.2046089172363
"919","Gillies_Ridge","GIL1",10,"out",20,100,50,"torulosa","mature","alive","trunk",0,3.4,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2720487,152.768578,2023,1,2011,12,49.6777763366699,49.2046089172363
"920","Gillies_Ridge","GIL1",20,"in",30,100,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2721327,152.7686139,2023,1,2011,12,49.6777763366699,49.2046089172363
"921","Gillies_Ridge","GIL1",20,"out",50,100,10,"torulosa","mature","alive","basal",1,5.4,3.666666667,2.254933333,1.8,3.733333333,18.56333333,"N",0,NA,NA,-28.2721327,152.7686139,2023,1,2011,12,49.6777763366699,49.2046089172363
"922","Gillies_Ridge","GIL1",30,"in",50,100,30,"torulosa",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722086,152.7686715,2023,1,2011,12,55.1833343505859,49.2046089172363
"923","Gillies_Ridge","GIL1",30,"out",60,100,40,"torulosa","sapling","alive","none",1,4.5,3.346666667,1.394533333,NA,1.166666667,0.523333333,"N",0,NA,NA,-28.2722086,152.7686715,2023,1,2011,12,55.1833343505859,49.2046089172363
"924","Gillies_Ridge","GIL1",40,"in",40,100,80,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722879,152.7687237,2023,1,2011,12,55.1833343505859,45.8866081237793
"925","Gillies_Ridge","GIL1",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2722879,152.7687237,2023,1,2011,12,55.1833343505859,45.8866081237793
"926","Mount_Barney","BTH3",0,"in",10,60,30,"torulosa","mature","aliveburnt","none",0,8.6,NA,NA,0.9,NA,NA,"Y",500,NA,NA,-28.28369,152.72816,2023,3,2011,12,44.2944450378418,48.0660629272461
